Model,URL,Price,Ratings
Mafe Omega Plus Combo of Two Mobiles,https://www.flipkart.com/mafe-omega-plus-combo-two-mobiles/p/itmf76eh7fjhyqhp?pid=MOBF743KDMK4UB2H&lid=LSTMOBF743KDMK4UB2HJLWOWJ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_412&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBF743KDMK4UB2H.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,569",
Mafe Omega Plus Combo of Two Mobiles,https://www.flipkart.com/mafe-omega-plus-combo-two-mobiles/p/itmf76eh7fjhyqhp?pid=MOBF743KGB9TYZYB&lid=LSTMOBF743KGB9TYZYBT6YCSL&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_413&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBF743KGB9TYZYB.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,569",
Mafe Omega Plus Combo of Two Mobiles,https://www.flipkart.com/mafe-omega-plus-combo-two-mobiles/p/itmf76eh7fjhyqhp?pid=MOBF743KQ35PHDVM&lid=LSTMOBF743KQ35PHDVMRBNEGG&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_414&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBF743KQ35PHDVM.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,569",
Mafe Omega Plus Combo of Two Mobiles,https://www.flipkart.com/mafe-omega-plus-combo-two-mobiles/p/itmf76eh7fjhyqhp?pid=MOBF743KETYYGFUY&lid=LSTMOBF743KETYYGFUYVQXWRW&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_415&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBF743KETYYGFUY.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,569",
Mafe Omega Plus Combo of Two Mobiles,https://www.flipkart.com/mafe-omega-plus-combo-two-mobiles/p/itmf76eh7fjhyqhp?pid=MOBF743KFBTVGE2W&lid=LSTMOBF743KFBTVGE2WKERG2W&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_416&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBF743KFBTVGE2W.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,569",
Mafe Omega Plus Combo of Two Mobiles,https://www.flipkart.com/mafe-omega-plus-combo-two-mobiles/p/itmf76eh7fjhyqhp?pid=MOBF743KKT4NPTGX&lid=LSTMOBF743KKT4NPTGXA5MBLL&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_417&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBF743KKT4NPTGX.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,569",
Mafe Omega Plus Combo of Two Mobiles,https://www.flipkart.com/mafe-omega-plus-combo-two-mobiles/p/itmf76eh7fjhyqhp?pid=MOBF743KM47F92HE&lid=LSTMOBF743KM47F92HE91ZUXF&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_418&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBF743KM47F92HE.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,569",
Mafe Omega Plus Combo of Two Mobiles,https://www.flipkart.com/mafe-omega-plus-combo-two-mobiles/p/itmf76eh7fjhyqhp?pid=MOBF743KQDYG5FED&lid=LSTMOBF743KQDYG5FEDCIG42Q&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_419&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBF743KQDYG5FED.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,569",
Mafe Omega Plus Combo of Two Mobiles,https://www.flipkart.com/mafe-omega-plus-combo-two-mobiles/p/itmf76eh7fjhyqhp?pid=MOBF743KSVBR5CEV&lid=LSTMOBF743KSVBR5CEV1DN5TS&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_420&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBF743KSVBR5CEV.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,569",
Mafe Omega Plus Combo of Two Mobiles,https://www.flipkart.com/mafe-omega-plus-combo-two-mobiles/p/itmf76eh7fjhyqhp?pid=MOBF743KYHJGVN9E&lid=LSTMOBF743KYHJGVN9ELFSLCM&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_421&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBF743KYHJGVN9E.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,569",
Mafe Omega Plus Combo of Two Mobiles,https://www.flipkart.com/mafe-omega-plus-combo-two-mobiles/p/itmf76eh7fjhyqhp?pid=MOBF743KZGQQZCST&lid=LSTMOBF743KZGQQZCSTWK2JXH&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_422&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBF743KZGQQZCST.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,569",
Mafe Omega Plus Combo of Two Mobiles,https://www.flipkart.com/mafe-omega-plus-combo-two-mobiles/p/itmf76eh7fjhyqhp?pid=MOBF743KFWWBZPTK&lid=LSTMOBF743KFWWBZPTKW04BG4&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_423&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBF743KFWWBZPTK.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,569",
Mafe Omega Plus Combo of Two Mobiles,https://www.flipkart.com/mafe-omega-plus-combo-two-mobiles/p/itmf76eh7fjhyqhp?pid=MOBF743KMFH46ZKV&lid=LSTMOBF743KMFH46ZKV4VWER4&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_424&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBF743KMFH46ZKV.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,569",
Mafe Omega Plus Combo of Two Mobiles,https://www.flipkart.com/mafe-omega-plus-combo-two-mobiles/p/itmf76eh7fjhyqhp?pid=MOBF743KXBNFYXG7&lid=LSTMOBF743KXBNFYXG7QD3DS1&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_425&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBF743KXBNFYXG7.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,569",
Mafe Omega Plus Combo of Two Mobiles,https://www.flipkart.com/mafe-omega-plus-combo-two-mobiles/p/itmf76eh7fjhyqhp?pid=MOBF743KYZYTZG2M&lid=LSTMOBF743KYZYTZG2MGBQLDK&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_426&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBF743KYZYTZG2M.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,569",
"Celkon Q519 Plus (Red, 8 GB)",https://www.flipkart.com/celkon-q519-plus-red-8-gb/p/itmevt7nghgsnbgc?pid=MOBEAW3ZNKFAGTV5&lid=LSTMOBEAW3ZNKFAGTV5IDHY1K&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_427&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBEAW3ZNKFAGTV5.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹5,050",26 Ratings 
Celkon Spark+,https://www.flipkart.com/celkon-spark/p/itmff5mhvvu2qtp8?pid=MOBESBTJUPUFWEE7&lid=LSTMOBESBTJUPUFWEE7DQ2M4X&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_428&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBESBTJUPUFWEE7.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,149",14 Ratings 
"KARBONN A1 Plus Champ (White, 512 MB)",https://www.flipkart.com/karbonn-a1-plus-champ-white-512-mb/p/itmeuyd4g8q9vqyu?pid=MOBDYX2ANNXHPMYF&lid=LSTMOBDYX2ANNXHPMYFTSWQD8&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_429&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBDYX2ANNXHPMYF.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹2,999",184 Ratings 
ringme R1 Plus,https://www.flipkart.com/ringme-r1-plus/p/itm2a27283b830d4?pid=MOBG7RYHTWNXSBDQ&lid=LSTMOBG7RYHTWNXSBDQLMO5GY&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_430&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBG7RYHTWNXSBDQ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹995,
"GIONEE A1 Plus (Gold, 64 GB)",https://www.flipkart.com/gionee-a1-plus-gold-64-gb/p/itmf3u76hmmjmzhy?pid=MOBEYFBZPACNJNYT&lid=LSTMOBEYFBZPACNJNYTESJBSD&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_431&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBEYFBZPACNJNYT.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹10,499","4,386 Ratings "
"Zopo Flash X Plus (Space Grey, 32 GB)",https://www.flipkart.com/zopo-flash-x-plus-space-grey-32-gb/p/itmetft7shutd7rj?pid=MOBETFT6M8YVCFUD&lid=LSTMOBETFT6M8YVCFUDCPOQQK&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_18_432&otracker=search&otracker1=search&fm=SEARCH&iid=00673038-c228-4a30-a45e-5bcf49fee142.MOBETFT6M8YVCFUD.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹4,249",78 Ratings 
"Ziox Astra Zing+ (White & Gold, 8 GB)",https://www.flipkart.com/ziox-astra-zing-white-gold-8-gb/p/itmeuyd85pg8mnyf?pid=MOBERPH25WZ7ZGS4&lid=LSTMOBERPH25WZ7ZGS4CX6KAV&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_433&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBERPH25WZ7ZGS4.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹2,999",34 Ratings 
"Ziox Astra Zing+ (Gold, 8 GB)",https://www.flipkart.com/ziox-astra-zing-gold-8-gb/p/itmeuyd85pg8mnyf?pid=MOBEQVJMZUTYDZPZ&lid=LSTMOBEQVJMZUTYDZPZFG1BBD&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_434&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBEQVJMZUTYDZPZ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹2,499",34 Ratings 
"KARBONN alfa A1+Champ(3G) Black (Black, 512 MB)",https://www.flipkart.com/karbonn-alfa-a1-champ-3g-black-black-512-mb/p/itmebfrqjanhxygh?pid=MOBEBFRQHVVT73JT&lid=LSTMOBEBFRQHVVT73JTJ8E1DH&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_435&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBEBFRQHVVT73JT.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹2,749",16 Ratings 
"STK Life Plus S (Black, 32 GB)",https://www.flipkart.com/stk-life-plus-s-black-32-gb/p/itmf3cg6uypzy93e?pid=MOBF36T7BEEE83FS&lid=LSTMOBF36T7BEEE83FSBKDEP1&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_436&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBF36T7BEEE83FS.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹3,700",479 Ratings 
"KARBONN Aura Power 4G+ (Grey, 16 GB/8 GB)",https://www.flipkart.com/karbonn-aura-power-4g-grey-16-gb-8-gb/p/itmffy7pnhfxpg2w?pid=MOBEVMGGCHZEYBBH&lid=LSTMOBEVMGGCHZEYBBHCCTZO0&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_437&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBEVMGGCHZEYBBH.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹6,590",714 Ratings 
"KARBONN Aura Power 4G+ (Champagne, 16 GB)",https://www.flipkart.com/karbonn-aura-power-4g-champagne-16-gb/p/itmffy7pnhfxpg2w?pid=MOBEVMGGSMJAYZEZ&lid=LSTMOBEVMGGSMJAYZEZ326ASJ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_438&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBEVMGGSMJAYZEZ.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹6,590",714 Ratings 
Mido D11+,https://www.flipkart.com/mido-d11/p/itmffy7h5zzqtbah?pid=MOBEVWAH6BGRHXBU&lid=LSTMOBEVWAH6BGRHXBUS0BNWK&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_439&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBEVWAH6BGRHXBU.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹599,415 Ratings 
"Intex Aqua 4G Plus (White, 16 GB)",https://www.flipkart.com/intex-aqua-4g-plus-white-16-gb/p/itmeahmsjfyabwrp?pid=MOBEAHMSDFGPNWSD&lid=LSTMOBEAHMSDFGPNWSDIOQMYJ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_440&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBEAHMSDFGPNWSD.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹7,390",126 Ratings 
"Datawind PocketSurfer 3G4+ (Black, 512 MB)",https://www.flipkart.com/datawind-pocketsurfer-3g4-black-512-mb/p/itmeev4zswhqxzxy?pid=MOBEEV4ZMJFFV4AR&lid=LSTMOBEEV4ZMJFFV4ARR4FN4E&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_441&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBEEV4ZMJFFV4AR.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹1,825",199 Ratings 
"Micromax Canvas 4 Plus A315 (Black, 16 GB)",https://www.flipkart.com/micromax-canvas-4-plus-a315-black-16-gb/p/itmezhdhwtf4wgfz?pid=MOBEYBX4XDGTZQJ9&lid=LSTMOBEYBX4XDGTZQJ9IASVVB&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_442&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBEYBX4XDGTZQJ9.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹9,000",328 Ratings 
"LG Stylus 2 Plus (Titan, 16 GB)",https://www.flipkart.com/lg-stylus-2-plus-titan-16-gb/p/itmen7afbzsmprgm?pid=MOBEN7AFGZZGUG4F&lid=LSTMOBEN7AFGZZGUG4FTQYME0&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_443&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBEN7AFGZZGUG4F.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹16,000",170 Ratings 
"Itel It 1516 Plus (CALX, 8 GB)",https://www.flipkart.com/itel-1516-plus-calx-8-gb/p/itm2bd49b4169899?pid=MOBFPP77FQRWAVDV&lid=LSTMOBFPP77FQRWAVDVJJZFDJ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_444&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBFPP77FQRWAVDV.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹4,200",81 Ratings 
"LG Q7+ (Moroccan Blue, 64 GB)",https://www.flipkart.com/lg-q7-moroccan-blue-64-gb/p/itmf9p8ueze5sgrw?pid=MOBF9ZH5AKVBNTKA&lid=LSTMOBF9ZH5AKVBNTKAPK4IJO&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_445&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBF9ZH5AKVBNTKA.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹20,998",25 Ratings 
"LG Q7+ (Lavender Violet, 64 GB)",https://www.flipkart.com/lg-q7-lavender-violet-64-gb/p/itmf9p8ueze5sgrw?pid=MOBF9ZH6CTUBFZKH&lid=LSTMOBF9ZH6CTUBFZKHXLU5KX&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_446&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBF9ZH6CTUBFZKH.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹21,001",25 Ratings 
"I Kall K4 PLUS (Blue, 64 GB)",https://www.flipkart.com/kall-k4-plus-blue-64-gb/p/itm6fdc8cbb1024a?pid=MOBFV5MV6WG3RBAA&lid=LSTMOBFV5MV6WG3RBAAJDQZUY&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_447&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBFV5MV6WG3RBAA.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹6,074",788 Ratings 
"GIONEE Marathon M5 Plus (Champagne Gold, 64 GB)",https://www.flipkart.com/gionee-marathon-m5-plus-champagne-gold-64-gb/p/itmeuyd8tdm8yzuf?pid=MOBEHSWFYJYZ57ES&lid=LSTMOBEHSWFYJYZ57ESEUJ3HE&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_448&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBEHSWFYJYZ57ES.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹14,999",214 Ratings 
"Intex Aqua Amaze Plus (Grey, 8 GB)",https://www.flipkart.com/intex-aqua-amaze-plus-grey-8-gb/p/itmeuyd8js6h9w4e?pid=MOBER2DXPBTSZZ6E&lid=LSTMOBER2DXPBTSZZ6EMET4S7&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_449&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBER2DXPBTSZZ6E.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹4,148",372 Ratings 
"LG Q7+ (Black, 64 GB)",https://www.flipkart.com/lg-q7-black-64-gb/p/itmf9p8ueze5sgrw?pid=MOBF9ZH6NX7G7XZX&lid=LSTMOBF9ZH6NX7G7XZXZR9KOB&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_450&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBF9ZH6NX7G7XZX.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹11,849",25 Ratings 
"SAMSUNG Galaxy Grand Neo Plus (Midnight Black, 8 GB)",https://www.flipkart.com/samsung-galaxy-grand-neo-plus-midnight-black-8-gb/p/itmevt7xsp89hqzf?pid=MOBE4ZVGZKHNVQJK&lid=LSTMOBE4ZVGZKHNVQJKKPMFDU&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_451&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBE4ZVGZKHNVQJK.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹5,999",775 Ratings 
"Intex Aqua Amaze Plus (Black, 8 GB)",https://www.flipkart.com/intex-aqua-amaze-plus-black-8-gb/p/itmeuyd8js6h9w4e?pid=MOBEQSBXKVPHFQYA&lid=LSTMOBEQSBXKVPHFQYAB21E0C&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_452&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBEQSBXKVPHFQYA.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹3,800",372 Ratings 
"Intex Aqua Amaze Plus (Champagne, 8 GB)",https://www.flipkart.com/intex-aqua-amaze-plus-champagne-8-gb/p/itmeuyd8js6h9w4e?pid=MOBER2DQGKSFKPDW&lid=LSTMOBER2DQGKSFKPDWZEVCHQ&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_453&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBER2DQGKSFKPDW.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹5,290",372 Ratings 
"Micromax CANVAS 2 PLUS (jet black, 32 GB)",https://www.flipkart.com/micromax-canvas-2-plus-jet-black-32-gb/p/itmf943zdxvzj84r?pid=MOBFTUA3GJ9FZVKY&lid=LSTMOBFTUA3GJ9FZVKYP2JR8I&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_454&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBFTUA3GJ9FZVKY.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹7,734",973 Ratings 
I Kall K33 Plus,https://www.flipkart.com/kall-k33-plus/p/itmee9f7rqjxgqsa?pid=MOBEE9F7KJ9BHYAW&lid=LSTMOBEE9F7KJ9BHYAWAPIP0C&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_455&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBEE9F7KJ9BHYAW.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹799,721 Ratings 
"GIONEE Marathon M5 Plus (Polar Gold, 64 GB)",https://www.flipkart.com/gionee-marathon-m5-plus-polar-gold-64-gb/p/itmeuyd8tdm8yzuf?pid=MOBEHSWF4PHAYZ4W&lid=LSTMOBEHSWF4PHAYZ4WS220YO&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_19_456&otracker=search&otracker1=search&fm=SEARCH&iid=cc3904cc-c64e-4c9b-8dbf-f8fc96e7a852.MOBEHSWF4PHAYZ4W.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹8,499",214 Ratings 
"Intex Aqua Lions T1 Plus (Red, 16 GB)",https://www.flipkart.com/intex-aqua-lions-t1-plus-red-16-gb/p/itmf53j28g9yfepc?pid=MOBF52PCZGGYHDVK&lid=LSTMOBF52PCZGGYHDVKPM0VA4&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_20_457&otracker=search&otracker1=search&fm=SEARCH&iid=8c7b02d9-2e69-4423-88b2-94aba5885d1e.MOBF52PCZGGYHDVK.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,"₹4,399",460 Ratings 
Mafe Pro Plus,https://www.flipkart.com/mafe-pro-plus/p/itmezysyvdqvwgfn?pid=MOBF53U6YHZQUJ3E&lid=LSTMOBF53U6YHZQUJ3ECNZSPD&marketplace=FLIPKART&q=One+plus+mobile&store=tyy%2F4io&srno=s_20_458&otracker=search&otracker1=search&fm=SEARCH&iid=8c7b02d9-2e69-4423-88b2-94aba5885d1e.MOBF53U6YHZQUJ3E.SEARCH&ppt=sp&ppn=sp&ssid=9gb39b372o0000001642002456392&qH=41770f9c094f7945,₹745,16 Ratings 
